registerId,value,unit,measuredAt,device,profile,groupName
1-0:1.8.0*255,5627.488,kWh,,ISKIE074804,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6993.158,kWh,,ISKIE075653,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2839.033,kWh,,ISKIE075656,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,297.265,kWh,,ISKIE075284,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3204.484,kWh,,ISKIE075287,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2842.814,kWh,,ISKIE075286,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3631.75,kWh,,ISKIE075775,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,849.304,kWh,,ISKIE075774,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1160.746,kWh,,ISKIE075776,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4839.903,kWh,,ISKIE075773,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2570.505,kWh,,ISKIE075231,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1615.475,kWh,,ISKIE075230,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,971.21,kWh,,ISKIE075228,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1305.567,kWh,,ISKIE076238,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2888.775,kWh,,ISKIE075232,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3123.665,kWh,,ISKIE075229,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,806.587,kWh,,ISKIE075650,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1472.156,kWh,,ISKIE075649,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5691.744,kWh,,ISKIE075777,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4701.917,kWh,,ISKIE076242,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2291.324,kWh,,ISKIE075652,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3637.177,kWh,,ISKIE075648,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,298.102,kWh,,ISKIE076240,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4605.636,kWh,,ISKIE075285,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3819.013,kWh,,ISKIE075651,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,460.363,kWh,,ISKIE076241,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1057.238,kWh,,ISKIE076239,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,120.308,kWh,,ISKIE067067,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,579.859,kWh,,ISKIE067064,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,315.882,kWh,,ISKIE067063,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4649.907,kWh,,ISKIE067065,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1557.211,kWh,,ISKIE067066,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2184.247,kWh,,ISKIE067392,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4722.015,kWh,,ISKIE067389,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3912.722,kWh,,ISKIE067316,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1368.207,kWh,,ISKIE067364,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,714.164,kWh,,ISKIE067317,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,611.222,kWh,,ISKIE067314,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,127.315,kWh,,ISKIE067315,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4325.595,kWh,,ISKIE067696,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3204.721,kWh,,ISKIE067697,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2002.606,kWh,,ISKIE067693,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7308.55,kWh,,ISKIE067088,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10103.296,kWh,,ISKIE067089,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,595.238,kWh,,ISKIE067165,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9085.61,kWh,,ISKIE067538,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3380.487,kWh,,ISKIE067363,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5226.482,kWh,,ISKIE075525,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE074968,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,612.062,kWh,,ISKIE075192,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,22.774,kWh,,ISKIE074941,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5205.102,kWh,,ISKIE076318,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4384.435,kWh,,ISKIE075385,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3715.027,kWh,,ISKIE076232,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11951.56,kWh,,ISKIE074965,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1926.438,kWh,,ISKIE075191,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4523.692,kWh,,ISKIE075547,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1048.079,kWh,,ISKIE076316,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,47.947,kWh,,ISKIE075698,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4682.803,kWh,,ISKIE076296,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4981.468,kWh,,ISKIE075591,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,272.234,kWh,,ISKIE075189,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3173.071,kWh,,ISKIE076147,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3072.556,kWh,,ISKIE075197,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1646.978,kWh,,ISKIE076174,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE074970,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2574.467,kWh,,ISKIE075188,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2427.519,kWh,,ISKIE076321,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2629.977,kWh,,ISKIE075193,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3833.522,kWh,,ISKIE076184,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5253.825,kWh,,ISKIE076185,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,172.742,kWh,,ISKIE076187,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,769.71,kWh,,ISKIE075684,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3166.838,kWh,,ISKIE076186,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3937.669,kWh,,ISKIE075372,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1587.26,kWh,,ISKIE074972,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2553.291,kWh,,ISKIE075370,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3424.828,kWh,,ISKIE075721,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10.217,kWh,,ISKIE075858,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3502.532,kWh,,ISKIE076305,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2334.845,kWh,,ISKIE075717,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2808.315,kWh,,ISKIE075715,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2407.582,kWh,,ISKIE075190,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1926.391,kWh,,ISKIE075527,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,588.162,kWh,,ISKIE075369,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3782.316,kWh,,ISKIE076303,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,81.719,kWh,,ISKIE076322,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,633.09,kWh,,ISKIE075588,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2605.338,kWh,,ISKIE076307,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3297.786,kWh,,ISKIE074967,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2556.587,kWh,,ISKIE074966,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2426.837,kWh,,ISKIE074964,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5059.16,kWh,,ISKIE075195,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4462.024,kWh,,ISKIE075592,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,15148.156,kWh,,ISKIE076230,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4892.33,kWh,,ISKIE075667,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8090.996,kWh,,ISKIE075303,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1557.735,kWh,,ISKIE076175,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2977.949,kWh,,ISKIE075432,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2654.368,kWh,,ISKIE076306,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2343.956,kWh,,ISKIE075707,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2355.642,kWh,,ISKIE076284,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1753.786,kWh,,ISKIE076145,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1771.685,kWh,,ISKIE076285,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE075524,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.012,kWh,,ISKIE075716,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2483.648,kWh,,ISKIE075685,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1163.684,kWh,,ISKIE075706,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5000.757,kWh,,ISKIE075714,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,285.316,kWh,,ISKIE075860,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3845.921,kWh,,ISKIE075687,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9.784,kWh,,ISKIE075521,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1428.387,kWh,,ISKIE076227,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2916.374,kWh,,ISKIE075224,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,597.396,kWh,,ISKIE075676,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3218.286,kWh,,ISKIE076120,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,889.12,kWh,,ISKIE076119,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,552.033,kWh,,ISKIE075327,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2681.702,kWh,,ISKIE074742,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2116.141,kWh,,ISKIE075538,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2029.221,kWh,,ISKIE074739,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE075539,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2799.852,kWh,,ISKIE075428,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2954.251,kWh,,ISKIE075437,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,597.713,kWh,,ISKIE076022,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6215.964,kWh,,ISKIE075645,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE075577,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4966.184,kWh,,ISKIE074756,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3148.581,kWh,,ISKIE075877,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7102.962,kWh,,ISKIE075823,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3215.448,kWh,,ISKIE067302,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1090.989,kWh,,ISKIE076215,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2408.152,kWh,,ISKIE075405,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,148.322,kWh,,ISKIE076329,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2914.587,kWh,,ISKIE075640,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1570.487,kWh,,ISKIE076123,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5652.355,kWh,,ISKIE076172,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3044.759,kWh,,ISKIE074976,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,793.153,kWh,,ISKIE075391,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1600.283,kWh,,ISKIE075811,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1690.402,kWh,,ISKIE075365,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1213.113,kWh,,ISKIE076258,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4395.932,kWh,,ISKIE074996,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,357.045,kWh,,ISKIE075141,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,354.396,kWh,,ISKIE074989,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1336.546,kWh,,ISKIE075467,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE074860,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1142.407,kWh,,ISKIE076328,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4321.406,kWh,,ISKIE076224,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2475.152,kWh,,ISKIE076122,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1094.191,kWh,,ISKIE075674,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,760.131,kWh,,ISKIE075225,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3780.99,kWh,,ISKIE075435,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1332.0,kWh,,ISKIE075433,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1549.472,kWh,,ISKIE075389,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2982.226,kWh,,ISKIE076262,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4813.223,kWh,,ISKIE074740,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1184.639,kWh,,ISKIE075542,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2948.449,kWh,,ISKIE075429,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2028.342,kWh,,ISKIE075324,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2257.414,kWh,,ISKIE075509,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2389.613,kWh,,ISKIE075643,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6916.585,kWh,,ISKIE075575,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,420.506,kWh,,ISKIE075522,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3002.75,kWh,,ISKIE074754,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2425.703,kWh,,ISKIE075808,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3809.401,kWh,,ISKIE076213,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1968.764,kWh,,ISKIE075157,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3283.941,kWh,,ISKIE075153,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,565.598,kWh,,ISKIE076018,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5539.044,kWh,,ISKIE075638,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,991.385,kWh,,ISKIE075886,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3729.109,kWh,,ISKIE075439,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3414.592,kWh,,ISKIE074977,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2495.607,kWh,,ISKIE076152,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1526.541,kWh,,ISKIE075810,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2042.242,kWh,,ISKIE076177,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1562.958,kWh,,ISKIE075812,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,164.464,kWh,,ISKIE074992,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3438.093,kWh,,ISKIE074991,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2814.365,kWh,,ISKIE074858,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,353.205,kWh,,ISKIE074862,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3833.492,kWh,,ISKIE074759,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,884.13,kWh,,ISKIE074760,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5293.767,kWh,,ISKIE076223,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,226.554,kWh,,ISKIE076226,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3725.631,kWh,,ISKIE075227,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1726.669,kWh,,ISKIE075675,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,376.177,kWh,,ISKIE076118,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3251.287,kWh,,ISKIE075326,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3320.001,kWh,,ISKIE074741,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4868.446,kWh,,ISKIE076261,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4763.267,kWh,,ISKIE075884,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2655.04,kWh,,ISKIE075540,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,679.329,kWh,,ISKIE075430,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4152.658,kWh,,ISKIE075277,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,876.202,kWh,,ISKIE075743,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4357.171,kWh,,ISKIE075316,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3003.611,kWh,,ISKIE075315,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2593.633,kWh,,ISKIE076129,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1827.726,kWh,,ISKIE075745,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1421.223,kWh,,ISKIE075313,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.014,kWh,,ISKIE075314,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,145.75,kWh,,ISKIE075426,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1114.639,kWh,,ISKIE075744,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,23.711,kWh,,ISKIE075827,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1138.847,kWh,,ISKIE075274,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5871.559,kWh,,ISKIE075424,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1166.339,kWh,,ISKIE075746,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE075747,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE075317,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2789.816,kWh,,ISKIE075275,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1331.067,kWh,,ISKIE075379,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5176.465,kWh,,ISKIE075663,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2427.223,kWh,,ISKIE075263,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,721.328,kWh,,ISKIE075665,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,546.044,kWh,,ISKIE075273,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,615.263,kWh,,ISKIE067369,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,402.386,kWh,,ISKIE067637,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2752.071,kWh,,ISKIE067636,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5517.172,kWh,,ISKIE067387,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2367.698,kWh,,ISKIE067577,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1122.514,kWh,,ISKIE067659,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,139.469,kWh,,ISKIE067386,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4800.197,kWh,,ISKIE067094,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1028.073,kWh,,ISKIE067520,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,931.8,kWh,,ISKIE067518,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2280.573,kWh,,ISKIE067322,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2555.513,kWh,,ISKIE067320,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,879.616,kWh,,ISKIE067319,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3176.432,kWh,,ISKIE067652,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,668.551,kWh,,ISKIE067648,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6382.134,kWh,,ISKIE067673,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4587.936,kWh,,ISKIE067650,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3209.217,kWh,,ISKIE067676,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,693.864,kWh,,ISKIE067301,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1186.595,kWh,,ISKIE067571,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,806.158,kWh,,ISKIE067569,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,590.516,kWh,,ISKIE067568,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3432.94,kWh,,ISKIE067159,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,664.798,kWh,,ISKIE067160,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1027.911,kWh,,ISKIE067161,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1670.068,kWh,,ISKIE067572,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3825.038,kWh,,ISKIE067597,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,296.642,kWh,,ISKIE067158,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4328.159,kWh,,ISKIE067321,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2038.771,kWh,,ISKIE067372,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,696.306,kWh,,ISKIE067593,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,12538.601,kWh,,ISKIE075683,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6874.901,kWh,,ISKIE076132,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4600.814,kWh,,ISKIE075664,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11871.894,kWh,,ISKIE075702,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9402.29,kWh,,ISKIE080842,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,26783.05,kWh,,ISKIE080845,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,45395.25,kWh,,ISKIE080844,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5351.83,kWh,,ISKIE080829,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5582.77,kWh,,ISKIE080828,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9286.75,kWh,,ISKIE080848,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1126.21,kWh,,ISKIE080840,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,629.115,kWh,,ISKIE076124,1-0:98.1.0*255,Mejia TPS Domestic
