id,inventoryState,lastConnection,groupName
ISKIE080026,installed,1728696987,Bokaro TPS Domestic
ISKIE080025,installed,1728696988,Bokaro TPS Domestic
ISKIE079991,installed,1699297618,Bokaro TPS Domestic
ISKIE079988,installed,1728699444,Bokaro TPS Domestic
ISKIE080412,installed,1728697076,Bokaro TPS Domestic
ISKIE080087,installed,1728696989,Bokaro TPS Domestic
ISKIE079826,installed,1728285520,Bokaro TPS Domestic
ISKIE080188,installed,1728696990,Bokaro TPS Domestic
ISKIE080195,installed,1728696990,Bokaro TPS Domestic
ISKIE080210,installed,1728696991,Bokaro TPS Domestic
ISKIE080054,installed,1728696991,Bokaro TPS Domestic
ISKIE080209,installed,1728696991,Bokaro TPS Domestic
ISKIE080304,installed,1728697281,Bokaro TPS Domestic
ISKIE080509,installed,1728697034,Bokaro TPS Domestic
ISKIE080535,installed,1728700422,Bokaro TPS Domestic
ISKIE080537,installed,1728697035,Bokaro TPS Domestic
ISKIE079778,installed,1728697035,Bokaro TPS Domestic
ISKIE079972,installed,1728699912,Bokaro TPS Domestic
ISKIE079780,installed,1696152873,Bokaro TPS Domestic
ISKIE079779,installed,1728697077,Bokaro TPS Domestic
ISKIE080075,installed,1728697078,Bokaro TPS Domestic
ISKIE080076,installed,1728697078,Bokaro TPS Domestic
ISKIE079807,installed,1728697078,Bokaro TPS Domestic
ISKIE079922,installed,1728697079,Bokaro TPS Domestic
ISKIE079918,installed,1728697079,Bokaro TPS Domestic
ISKIE079920,installed,1728697137,Bokaro TPS Domestic
ISKIE079947,installed,1728701094,Bokaro TPS Domestic
ISKIE079919,installed,1728697137,Bokaro TPS Domestic
ISKIE079946,installed,1728697137,Bokaro TPS Domestic
ISKIE080514,installed,1728700464,Bokaro TPS Domestic
ISKIE080490,installed,1728697138,Bokaro TPS Domestic
ISKIE080510,installed,1728700996,Bokaro TPS Domestic
ISKIE079668,installed,1703011153,Bokaro TPS Domestic
ISKIE080512,installed,1728697139,Bokaro TPS Domestic
ISKIE080511,installed,1728697140,Bokaro TPS Domestic
ISKIE080122,installed,1728697140,Bokaro TPS Domestic
ISKIE080121,installed,,Bokaro TPS Domestic
ISKIE080488,installed,1728698839,Bokaro TPS Domestic
ISKIE080475,installed,1728700343,Bokaro TPS Domestic
ISKIE080476,installed,1728699634,Bokaro TPS Domestic
ISKIE079941,installed,1728697142,Bokaro TPS Domestic
ISKIE079964,installed,1728697142,Bokaro TPS Domestic
ISKIE079966,installed,1728697143,Bokaro TPS Domestic
ISKIE080145,installed,1728697143,Bokaro TPS Domestic
ISKIE080458,installed,1728701065,Bokaro TPS Domestic
ISKIE080043,installed,1728697144,Bokaro TPS Domestic
ISKIE080089,installed,1728700249,Bokaro TPS Domestic
ISKIE080550,installed,1728697145,Bokaro TPS Domestic
ISKIE080549,installed,1705484258,Bokaro TPS Domestic
ISKIE080552,installed,1698606590,Bokaro TPS Domestic
ISKIE080548,installed,1728697705,Bokaro TPS Domestic
ISKIE080483,installed,1728698194,Bokaro TPS Domestic
ISKIE080484,installed,1728700207,Bokaro TPS Domestic
ISKIE080157,installed,1705063421,Bokaro TPS Domestic
ISKIE079691,installed,1728697147,Bokaro TPS Domestic
ISKIE079772,installed,1728700643,Bokaro TPS Domestic
ISKIE079827,installed,1728697148,Bokaro TPS Domestic
ISKIE080610,installed,1720547489,Bokaro TPS Domestic
ISKIE080609,installed,1728697149,Bokaro TPS Domestic
ISKIE080446,installed,1728697149,Bokaro TPS Domestic
ISKIE080608,installed,1728697149,Bokaro TPS Domestic
ISKIE080628,installed,1728697150,Bokaro TPS Domestic
ISKIE080631,installed,1728697150,Bokaro TPS Domestic
ISKIE079771,installed,1728700771,Bokaro TPS Domestic
ISKIE079950,installed,1728697151,Bokaro TPS Domestic
ISKIE079952,installed,1728697152,Bokaro TPS Domestic
ISKIE080224,installed,1722879642,Bokaro TPS Domestic
ISKIE079925,installed,1728697152,Bokaro TPS Domestic
ISKIE079924,installed,1728700713,Bokaro TPS Domestic
ISKIE079923,installed,1728698060,Bokaro TPS Domestic
ISKIE079892,installed,1728697173,Bokaro TPS Domestic
ISKIE079888,installed,1728697173,Bokaro TPS Domestic
ISKIE079890,installed,1728697174,Bokaro TPS Domestic
ISKIE079891,uninstalled,1728285522,Bokaro TPS Domestic
ISKIE080282,installed,1722868634,Bokaro TPS Domestic
ISKIE080164,installed,1728698662,Bokaro TPS Domestic
ISKIE080331,installed,1728697175,Bokaro TPS Domestic
ISKIE080408,installed,1728697176,Bokaro TPS Domestic
ISKIE080166,installed,1728697176,Bokaro TPS Domestic
ISKIE080421,installed,1726218253,Bokaro TPS Domestic
ISKIE080167,installed,1728697177,Bokaro TPS Domestic
ISKIE080451,installed,1728697177,Bokaro TPS Domestic
ISKIE080223,installed,1722868634,Bokaro TPS Domestic
ISKIE079951,installed,1728699084,Bokaro TPS Domestic
ISKIE079911,installed,1728697203,Bokaro TPS Domestic
ISKIE079908,installed,1728697203,Bokaro TPS Domestic
ISKIE079949,installed,1728697204,Bokaro TPS Domestic
ISKIE079910,installed,1728697204,Bokaro TPS Domestic
ISKIE079948,installed,1728697204,Bokaro TPS Domestic
ISKIE079912,installed,1728697205,Bokaro TPS Domestic
ISKIE079909,installed,1728697205,Bokaro TPS Domestic
ISKIE079809,installed,1728697205,Bokaro TPS Domestic
ISKIE079808,installed,1728693661,Bokaro TPS Domestic
ISKIE080644,installed,1728520858,Bokaro TPS Domestic
ISKIE080645,installed,1728697206,Bokaro TPS Domestic
ISKIE080647,installed,1728701065,Bokaro TPS Domestic
ISKIE079770,installed,1728697206,Bokaro TPS Domestic
ISKIE080632,installed,1728697206,Bokaro TPS Domestic
ISKIE079903,installed,1728697207,Bokaro TPS Domestic
ISKIE080600,installed,1728697207,Bokaro TPS Domestic
ISKIE080598,installed,1728697207,Bokaro TPS Domestic
ISKIE080599,installed,1728697208,Bokaro TPS Domestic
ISKIE080602,installed,1698261268,Bokaro TPS Domestic
ISKIE080601,installed,1728697224,Bokaro TPS Domestic
ISKIE080646,installed,1728699085,Bokaro TPS Domestic
ISKIE080393,installed,1728697225,Bokaro TPS Domestic
ISKIE079784,installed,1728697225,Bokaro TPS Domestic
ISKIE079967,installed,1728697226,Bokaro TPS Domestic
ISKIE079785,installed,1728697226,Bokaro TPS Domestic
ISKIE079786,installed,1728682838,Bokaro TPS Domestic
ISKIE079787,installed,1728697227,Bokaro TPS Domestic
ISKIE079783,installed,1728697227,Bokaro TPS Domestic
ISKIE080059,installed,1728697227,Bokaro TPS Domestic
ISKIE080603,installed,1728697228,Bokaro TPS Domestic
ISKIE080201,installed,1728697228,Bokaro TPS Domestic
ISKIE080202,installed,1728697229,Bokaro TPS Domestic
ISKIE080200,installed,1728697229,Bokaro TPS Domestic
ISKIE080198,installed,1728693662,Bokaro TPS Domestic
ISKIE080199,installed,1728693662,Bokaro TPS Domestic
ISKIE079764,installed,1728697588,Bokaro TPS Domestic
ISKIE079737,installed,1728693663,Bokaro TPS Domestic
ISKIE079766,installed,1728693663,Bokaro TPS Domestic
ISKIE079777,installed,1728698943,Bokaro TPS Domestic
ISKIE079872,installed,1728693684,Bokaro TPS Domestic
ISKIE079707,installed,1728700442,Bokaro TPS Domestic
ISKIE079693,installed,1728693685,Bokaro TPS Domestic
ISKIE079775,installed,1728700771,Bokaro TPS Domestic
ISKIE079722,installed,1728697837,Bokaro TPS Domestic
ISKIE079720,installed,1728700904,Bokaro TPS Domestic
ISKIE079706,installed,1728693686,Bokaro TPS Domestic
ISKIE079703,installed,1728693687,Bokaro TPS Domestic
ISKIE079704,uninstalled,1728698663,Bokaro TPS Domestic
ISKIE079705,installed,1728697661,Bokaro TPS Domestic
ISKIE079789,installed,1728699621,Bokaro TPS Domestic
ISKIE079791,installed,1728693689,Bokaro TPS Domestic
ISKIE079790,installed,1728693689,Bokaro TPS Domestic
ISKIE079792,installed,1728693689,Bokaro TPS Domestic
ISKIE079936,installed,1701672244,Bokaro TPS Domestic
ISKIE079831,installed,1728693690,Bokaro TPS Domestic
ISKIE079832,installed,1728693709,Bokaro TPS Domestic
ISKIE079828,installed,1728697229,Bokaro TPS Domestic
ISKIE079830,installed,1728697255,Bokaro TPS Domestic
ISKIE079829,installed,1707770451,Bokaro TPS Domestic
ISKIE079749,installed,1728697255,Bokaro TPS Domestic
ISKIE079750,installed,1728697256,Bokaro TPS Domestic
ISKIE080262,installed,1728285525,Bokaro TPS Domestic
ISKIE080274,installed,1728697256,Bokaro TPS Domestic
ISKIE080273,installed,1728697257,Bokaro TPS Domestic
ISKIE080597,installed,1728697257,Bokaro TPS Domestic
ISKIE080259,installed,1728697523,Bokaro TPS Domestic
ISKIE080364,installed,1728697258,Bokaro TPS Domestic
ISKIE080261,installed,1728697258,Bokaro TPS Domestic
ISKIE079689,installed,1728698365,Bokaro TPS Domestic
ISKIE080365,installed,1728697534,Bokaro TPS Domestic
ISKIE079688,installed,1728697281,Bokaro TPS Domestic
ISKIE079896,installed,1728495662,Bokaro TPS Domestic
ISKIE080050,installed,1728697282,Bokaro TPS Domestic
ISKIE080051,installed,1728697837,Bokaro TPS Domestic
ISKIE079943,installed,1728697283,Bokaro TPS Domestic
ISKIE080579,installed,1728697906,Bokaro TPS Domestic
ISKIE080052,installed,1728697283,Bokaro TPS Domestic
ISKIE079733,installed,1728285526,Bokaro TPS Domestic
ISKIE079719,installed,1728697284,Bokaro TPS Domestic
ISKIE079718,installed,1728697284,Bokaro TPS Domestic
ISKIE079732,installed,1698520279,Bokaro TPS Domestic
ISKIE079932,installed,1728699774,Bokaro TPS Domestic
ISKIE079954,installed,1728700714,Bokaro TPS Domestic
ISKIE080187,installed,1728696665,Bokaro TPS Domestic
ISKIE080615,installed,1728696515,Bokaro TPS Domestic
ISKIE080613,installed,1728601591,Bokaro TPS Domestic
ISKIE080614,installed,1728696516,Bokaro TPS Domestic
ISKIE080616,installed,1728696516,Bokaro TPS Domestic
ISKIE080062,installed,1728696517,Bokaro TPS Domestic
ISKIE080061,installed,1728696517,Bokaro TPS Domestic
ISKIE080060,installed,1728697208,Bokaro TPS Domestic
ISKIE080515,installed,1728696518,Bokaro TPS Domestic
ISKIE080119,installed,1728696518,Bokaro TPS Domestic
ISKIE080517,installed,1728696518,Bokaro TPS Domestic
ISKIE080516,installed,1728697260,Bokaro TPS Domestic
ISKIE080513,installed,1728285527,Bokaro TPS Domestic
ISKIE079803,installed,1728696537,Bokaro TPS Domestic
ISKIE080130,installed,1704739582,Bokaro TPS Domestic
ISKIE080131,installed,1728696538,Bokaro TPS Domestic
ISKIE080290,installed,1728696538,Bokaro TPS Domestic
ISKIE080292,installed,1728696539,Bokaro TPS Domestic
ISKIE080168,installed,1728696539,Bokaro TPS Domestic
ISKIE080169,installed,1728688078,Bokaro TPS Domestic
ISKIE080170,installed,1728696540,Bokaro TPS Domestic
ISKIE079752,installed,1728696540,Bokaro TPS Domestic
ISKIE079748,installed,1728696540,Bokaro TPS Domestic
ISKIE080307,installed,1728696541,Bokaro TPS Domestic
ISKIE080073,installed,1728696541,Bokaro TPS Domestic
ISKIE080077,installed,1728696541,Bokaro TPS Domestic
ISKIE079805,installed,1728696541,Bokaro TPS Domestic
ISKIE079681,installed,1726218262,Bokaro TPS Domestic
ISKIE079812,installed,1728697589,Bokaro TPS Domestic
ISKIE079811,installed,1699297706,Bokaro TPS Domestic
ISKIE079810,installed,1728700526,Bokaro TPS Domestic
ISKIE079670,installed,1728696560,Bokaro TPS Domestic
ISKIE079672,installed,1728696561,Bokaro TPS Domestic
ISKIE080477,installed,1728696561,Bokaro TPS Domestic
ISKIE080492,installed,1728696561,Bokaro TPS Domestic
ISKIE080491,installed,1728696562,Bokaro TPS Domestic
ISKIE080294,installed,1728696961,Bokaro TPS Domestic
ISKIE080563,installed,1728700105,Bokaro TPS Domestic
ISKIE080564,installed,1728688174,Bokaro TPS Domestic
ISKIE080565,installed,1728696963,Bokaro TPS Domestic
ISKIE080487,uninstalled,1728696963,Bokaro TPS Domestic
ISKIE080012,installed,1728696964,Bokaro TPS Domestic
ISKIE080008,installed,1728700975,Bokaro TPS Domestic
ISKIE080010,installed,1728285528,Bokaro TPS Domestic
ISKIE079712,installed,1728696965,Bokaro TPS Domestic
ISKIE079710,installed,1728696965,Bokaro TPS Domestic
ISKIE079763,installed,1728696965,Bokaro TPS Domestic
ISKIE079765,installed,1728696966,Bokaro TPS Domestic
ISKIE079728,installed,1728696966,Bokaro TPS Domestic
ISKIE079729,installed,1728697007,Bokaro TPS Domestic
ISKIE079979,installed,1728699518,Bokaro TPS Domestic
ISKIE079753,installed,1728698919,Bokaro TPS Domestic
ISKIE079754,installed,1728688180,Bokaro TPS Domestic
ISKIE079676,installed,1728698812,Bokaro TPS Domestic
ISKIE079675,installed,1728688181,Bokaro TPS Domestic
ISKIE079674,installed,1728697009,Bokaro TPS Domestic
ISKIE080174,installed,1728688182,Bokaro TPS Domestic
ISKIE079673,installed,1728697010,Bokaro TPS Domestic
ISKIE079725,installed,1728697010,Bokaro TPS Domestic
ISKIE079727,installed,1728697010,Bokaro TPS Domestic
ISKIE079802,installed,1728285529,Bokaro TPS Domestic
ISKIE079897,installed,1728697011,Bokaro TPS Domestic
ISKIE080036,installed,1728697011,Bokaro TPS Domestic
ISKIE080037,installed,1728697012,Bokaro TPS Domestic
ISKIE080035,installed,1728697012,Bokaro TPS Domestic
ISKIE080048,installed,1728697012,Bokaro TPS Domestic
ISKIE080049,installed,1720551962,Bokaro TPS Domestic
ISKIE080142,installed,1728697628,Bokaro TPS Domestic
ISKIE080303,installed,1728697013,Bokaro TPS Domestic
ISKIE079825,installed,1728697560,Bokaro TPS Domestic
ISKIE080196,installed,1728285530,Bokaro TPS Domestic
ISKIE080620,installed,,Bokaro TPS Domestic
ISKIE080194,installed,1728688413,Bokaro TPS Domestic
ISKIE080072,installed,1728697015,Bokaro TPS Domestic
ISKIE079913,installed,1728688414,Bokaro TPS Domestic
ISKIE080160,installed,1728697016,Bokaro TPS Domestic
ISKIE080158,installed,1728700598,Bokaro TPS Domestic
ISKIE079817,installed,1728697017,Bokaro TPS Domestic
ISKIE079878,installed,1728697035,Bokaro TPS Domestic
ISKIE079816,installed,1728697080,Bokaro TPS Domestic
ISKIE079881,installed,1728697080,Bokaro TPS Domestic
ISKIE079795,installed,1703889507,Bokaro TPS Domestic
ISKIE079794,installed,1728699105,Bokaro TPS Domestic
ISKIE080017,installed,1728699951,Bokaro TPS Domestic
ISKIE079994,installed,1728688456,Bokaro TPS Domestic
ISKIE080243,installed,1728697082,Bokaro TPS Domestic
ISKIE080291,installed,1728697082,Bokaro TPS Domestic
ISKIE080140,installed,1707039076,Bokaro TPS Domestic
ISKIE080138,installed,1728697083,Bokaro TPS Domestic
ISKIE080023,installed,1728698772,Bokaro TPS Domestic
ISKIE080024,installed,1728699938,Bokaro TPS Domestic
ISKIE080027,installed,1728025639,Bokaro TPS Domestic
ISKIE080149,installed,1728697084,Bokaro TPS Domestic
ISKIE080045,installed,1728697085,Bokaro TPS Domestic
ISKIE080244,installed,1728698166,Bokaro TPS Domestic
ISKIE079989,installed,1728692317,Bokaro TPS Domestic
ISKIE079990,installed,1728698919,Bokaro TPS Domestic
ISKIE080070,installed,1728697087,Bokaro TPS Domestic
ISKIE080135,installed,1728697087,Bokaro TPS Domestic
ISKIE080133,installed,1728697104,Bokaro TPS Domestic
ISKIE080137,installed,1728692099,Bokaro TPS Domestic
ISKIE080139,installed,1728698757,Bokaro TPS Domestic
ISKIE080179,installed,1728697105,Bokaro TPS Domestic
ISKIE080289,installed,1728697105,Bokaro TPS Domestic
ISKIE080288,installed,1728697106,Bokaro TPS Domestic
ISKIE079769,installed,1728697106,Bokaro TPS Domestic
ISKIE079797,installed,1728697106,Bokaro TPS Domestic
ISKIE080629,installed,1703889515,Bokaro TPS Domestic
ISKIE079796,installed,1728688505,Bokaro TPS Domestic
ISKIE080611,installed,1701672246,Bokaro TPS Domestic
ISKIE079768,installed,1728697108,Bokaro TPS Domestic
ISKIE080445,installed,1706215701,Bokaro TPS Domestic
ISKIE080443,installed,1728697109,Bokaro TPS Domestic
ISKIE080612,installed,1728697109,Bokaro TPS Domestic
ISKIE079849,installed,1728697109,Bokaro TPS Domestic
ISKIE079851,installed,1728697953,Bokaro TPS Domestic
ISKIE080434,installed,1728697110,Bokaro TPS Domestic
ISKIE080622,installed,1728697110,Bokaro TPS Domestic
ISKIE080618,installed,1728700621,Bokaro TPS Domestic
ISKIE080439,installed,1728697111,Bokaro TPS Domestic
ISKIE080438,installed,1728697179,Bokaro TPS Domestic
ISKIE079914,installed,1707043712,Bokaro TPS Domestic
ISKIE079813,installed,1728697112,Bokaro TPS Domestic
ISKIE079916,installed,1728688512,Bokaro TPS Domestic
ISKIE079915,installed,1728285673,Bokaro TPS Domestic
ISKIE080022,installed,1728697113,Bokaro TPS Domestic
ISKIE080081,installed,1728697113,Bokaro TPS Domestic
ISKIE080078,installed,1728699964,Bokaro TPS Domestic
ISKIE080080,installed,1728698675,Bokaro TPS Domestic
ISKIE080132,installed,1728697114,Bokaro TPS Domestic
ISKIE080082,uninstalled,1728697115,Bokaro TPS Domestic
ISKIE080162,installed,1728083735,Bokaro TPS Domestic
ISKIE080191,installed,1728697115,Bokaro TPS Domestic
ISKIE080161,installed,1728698788,Bokaro TPS Domestic
ISKIE080129,installed,1728697116,Bokaro TPS Domestic
ISKIE079940,installed,1728697116,Bokaro TPS Domestic
ISKIE080278,installed,1728697603,Bokaro TPS Domestic
ISKIE080420,installed,1728697117,Bokaro TPS Domestic
ISKIE080267,installed,1728698485,Bokaro TPS Domestic
ISKIE080165,installed,1728697304,Bokaro TPS Domestic
ISKIE080332,installed,1708634394,Bokaro TPS Domestic
ISKIE080330,installed,1728697304,Bokaro TPS Domestic
ISKIE080163,installed,1728699610,Bokaro TPS Domestic
ISKIE080418,installed,1728285674,Bokaro TPS Domestic
ISKIE080280,installed,1728697305,Bokaro TPS Domestic
ISKIE080349,installed,1728695961,Bokaro TPS Domestic
ISKIE080328,installed,1728688608,Bokaro TPS Domestic
ISKIE080281,installed,1728697306,Bokaro TPS Commercial
ISKIE080352,installed,1728688609,Bokaro TPS Commercial
ISKIE080225,installed,1728697307,Bokaro TPS Domestic
ISKIE080226,installed,1728697307,Bokaro TPS Domestic
ISKIE080452,installed,1728697307,Bokaro TPS Domestic
ISKIE080422,installed,1728697308,Bokaro TPS Domestic
ISKIE080448,installed,1728691269,Bokaro TPS Domestic
ISKIE079684,uninstalled,1728697308,Bokaro TPS Domestic
ISKIE079686,installed,1728697309,Bokaro TPS Domestic
ISKIE079685,installed,1728699688,Bokaro TPS Domestic
ISKIE080215,installed,1728697310,Bokaro TPS Domestic
ISKIE079687,installed,1728697310,Bokaro TPS Domestic
ISKIE080154,installed,1728429439,Bokaro TPS Domestic
ISKIE080155,installed,1728697311,Bokaro TPS Domestic
ISKIE080156,installed,1728697311,Bokaro TPS Domestic
ISKIE080153,installed,1728688656,Bokaro TPS Domestic
ISKIE079692,installed,1728695962,Bokaro TPS Domestic
ISKIE079741,installed,1701672247,Bokaro TPS Domestic
ISKIE079738,installed,1728699212,Bokaro TPS Domestic
ISKIE079742,installed,1708634404,Bokaro TPS Domestic
ISKIE079751,installed,1728697313,Bokaro TPS Domestic
ISKIE079739,installed,1728697313,Bokaro TPS Domestic
ISKIE079740,installed,1728697313,Bokaro TPS Domestic
ISKIE080504,installed,1728697331,Bokaro TPS Domestic
ISKIE080392,installed,1728697807,Bokaro TPS Domestic
ISKIE080566,installed,1728697332,Bokaro TPS Domestic
ISKIE080390,installed,1728697332,Bokaro TPS Domestic
ISKIE080389,installed,1728697332,Bokaro TPS Domestic
ISKIE080456,installed,1728697333,Bokaro TPS Domestic
ISKIE080454,installed,1728695439,Bokaro TPS Domestic
ISKIE080091,installed,1728697333,Bokaro TPS Domestic
ISKIE080074,installed,1728697334,Bokaro TPS Domestic
ISKIE080090,installed,1728697334,Bokaro TPS Domestic
ISKIE080092,installed,1728697334,Bokaro TPS Domestic
ISKIE080506,installed,1728697335,Bokaro TPS Domestic
ISKIE080503,installed,1728697335,Bokaro TPS Domestic
ISKIE080391,installed,1728697335,Bokaro TPS Domestic
ISKIE080567,installed,1728695439,Bokaro TPS Domestic
ISKIE080455,installed,1728697336,Bokaro TPS Domestic
ISKIE080388,installed,1728697336,Bokaro TPS Domestic
ISKIE080453,installed,1728697337,Bokaro TPS Domestic
ISKIE080457,installed,1728697337,Bokaro TPS Domestic
ISKIE079845,installed,1728697337,Bokaro TPS Domestic
ISKIE079844,installed,1728697338,Bokaro TPS Domestic
ISKIE079973,installed,1728697338,Bokaro TPS Domestic
ISKIE079974,installed,1728697338,Bokaro TPS Domestic
ISKIE079975,installed,1728697339,Bokaro TPS Domestic
ISKIE079976,uninstalled,1728697339,Bokaro TPS Domestic
ISKIE079860,installed,1728697339,Bokaro TPS Domestic
ISKIE079861,installed,1728697340,Bokaro TPS Domestic
ISKIE079858,installed,1728700904,Bokaro TPS Domestic
ISKIE080518,installed,1728697341,Bokaro TPS Domestic
ISKIE080604,installed,1728697341,Bokaro TPS Domestic
ISKIE079682,installed,1728697342,Bokaro TPS Domestic
ISKIE080118,installed,,Bokaro TPS Domestic
ISKIE079921,installed,1728697342,Bokaro TPS Domestic
ISKIE079942,installed,1728697343,Bokaro TPS Domestic
ISKIE079899,installed,1728697343,Bokaro TPS Domestic
ISKIE079900,installed,1728697343,Bokaro TPS Domestic
ISKIE080605,installed,1728700904,Bokaro TPS Domestic
ISKIE080533,installed,1728697344,Bokaro TPS Domestic
ISKIE079963,installed,1728699000,Bokaro TPS Domestic
ISKIE079968,uninstalled,1728285676,Bokaro TPS Domestic
ISKIE079965,installed,1728699826,Bokaro TPS Domestic
ISKIE079671,installed,1728697362,Bokaro TPS Domestic
ISKIE080120,installed,1728697363,Bokaro TPS Domestic
ISKIE080505,installed,1728697363,Bokaro TPS Domestic
ISKIE079901,installed,1728625965,Bokaro TPS Domestic
ISKIE079902,installed,1728697364,Bokaro TPS Domestic
ISKIE079898,installed,1728697364,Bokaro TPS Domestic
ISKIE080088,installed,1728697365,Bokaro TPS Domestic
ISKIE080270,installed,1728700771,Bokaro TPS Domestic
ISKIE080269,installed,1728697365,Bokaro TPS Domestic
ISKIE080271,installed,1728697366,Bokaro TPS Domestic
ISKIE080272,installed,1728697366,Bokaro TPS Domestic
ISKIE080143,installed,1728694250,Bokaro TPS Domestic
ISKIE080144,installed,1728697366,Bokaro TPS Domestic
ISKIE080495,installed,1728697367,Bokaro TPS Domestic
ISKIE080634,installed,1728698095,Bokaro TPS Domestic
ISKIE080536,installed,1728697367,Bokaro TPS Domestic
ISKIE080534,installed,1728690354,Bokaro TPS Domestic
ISKIE079781,installed,1728697368,Bokaro TPS Domestic
ISKIE079782,installed,1728697385,Bokaro TPS Domestic
ISKIE079669,installed,1728697385,Bokaro TPS Domestic
ISKIE080227,installed,1728699545,Bokaro TPS Domestic
ISKIE080266,installed,1728697386,Bokaro TPS Domestic
ISKIE079840,installed,1703889562,Bokaro TPS Domestic
ISKIE079841,installed,1728699584,Bokaro TPS Domestic
ISKIE079842,installed,1728698919,Bokaro TPS Domestic
ISKIE079864,installed,1728697406,Bokaro TPS Domestic
ISKIE079824,installed,1728698558,Bokaro TPS Domestic
ISKIE079863,installed,1728699469,Bokaro TPS Domestic
ISKIE080444,installed,1728697407,Bokaro TPS Domestic
ISKIE080643,installed,1728697407,Bokaro TPS Domestic
ISKIE079814,installed,1728697407,Bokaro TPS Domestic
ISKIE079880,installed,1728690385,Bokaro TPS Domestic
ISKIE079793,installed,1701672249,Bokaro TPS Domestic
ISKIE079815,installed,1728700249,Bokaro TPS Domestic
ISKIE079879,installed,1728697314,Bokaro TPS Domestic
ISKIE079882,installed,1728697409,Bokaro TPS Domestic
ISKIE080459,installed,1728696244,Bokaro TPS Domestic
ISKIE080460,installed,1728697410,Bokaro TPS Domestic
ISKIE080462,installed,1728690388,Bokaro TPS Domestic
ISKIE080102,installed,1728697411,Bokaro TPS Domestic
ISKIE080619,installed,1703011427,Bokaro TPS Domestic
ISKIE080015,installed,1728697411,Bokaro TPS Domestic
ISKIE080057,installed,1728698626,Bokaro TPS Domestic
ISKIE080181,installed,1728697412,Bokaro TPS Domestic
ISKIE080180,installed,1728690391,Bokaro TPS Domestic
ISKIE080178,installed,1728700054,Bokaro TPS Domestic
ISKIE079992,installed,1728700772,Bokaro TPS Domestic
ISKIE080071,installed,1728697413,Bokaro TPS Domestic
ISKIE080150,installed,1728694909,Bokaro TPS Domestic
ISKIE080002,installed,1728697414,Bokaro TPS Domestic
ISKIE079678,installed,1728698268,Bokaro TPS Domestic
ISKIE079744,installed,1728697414,Bokaro TPS Domestic
ISKIE079868,installed,1728697415,Bokaro TPS Domestic
ISKIE079978,installed,1728688666,Bokaro TPS Domestic
ISKIE079767,installed,1728697415,Bokaro TPS Domestic
ISKIE079721,installed,1728697416,Bokaro TPS Domestic
ISKIE079928,installed,1728688668,Bokaro TPS Domestic
ISKIE080642,installed,1728697416,Bokaro TPS Domestic
ISKIE080641,installed,1728699195,Bokaro TPS Domestic
ISKIE079690,installed,1728697417,Bokaro TPS Domestic
ISKIE080485,installed,1728700194,Bokaro TPS Domestic
ISKIE079955,installed,1728697418,Bokaro TPS Domestic
ISKIE079683,installed,1728698880,Bokaro TPS Domestic
ISKIE080474,installed,1728697418,Bokaro TPS Domestic
ISKIE080006,installed,1728698608,Bokaro TPS Domestic
ISKIE079905,installed,1728697419,Bokaro TPS Domestic
ISKIE080003,installed,1728699558,Bokaro TPS Domestic
ISKIE080007,installed,1728285677,Bokaro TPS Domestic
ISKIE080004,installed,1728697420,Bokaro TPS Domestic
ISKIE080005,installed,1728700772,Bokaro TPS Domestic
ISKIE080320,installed,1728697420,Bokaro TPS Domestic
ISKIE080415,installed,1728697421,Bokaro TPS Domestic
ISKIE080447,installed,1703064900,Bokaro TPS Domestic
ISKIE080247,installed,1728697421,Bokaro TPS Domestic
ISKIE080055,installed,1707007889,Bokaro TPS Domestic
ISKIE079847,installed,1728697422,Bokaro TPS Domestic
ISKIE079859,installed,1728697509,Bokaro TPS Domestic
ISKIE076796,installed,1728697423,Koderma TPS Domestic
ISKIE076627,installed,1728697423,Koderma TPS Domestic
ISKIE076617,installed,1728697423,Koderma TPS Domestic
ISKIE076359,installed,1728697439,Koderma TPS Domestic
ISKIE076597,installed,1728700031,Koderma TPS Domestic
ISKIE076355,installed,1728697439,Koderma TPS Domestic
ISKIE076593,installed,,Koderma TPS Domestic
ISKIE076596,installed,1728697440,Koderma TPS Domestic
ISKIE069012,installed,1728697440,Koderma TPS Domestic
ISKIE069080,installed,1728697441,Koderma TPS Domestic
ISKIE076595,installed,1728697874,Koderma TPS Domestic
ISKIE069010,installed,1728697441,Koderma TPS Domestic
ISKIE076594,installed,1728697442,Koderma TPS Domestic
ISKIE069011,installed,1728697442,Koderma TPS Domestic
ISKIE069078,installed,1728697442,Koderma TPS Domestic
ISKIE069009,installed,1728285679,Koderma TPS Domestic
ISKIE076867,installed,1720636410,Koderma TPS Domestic
ISKIE069008,installed,1728697443,Koderma TPS Domestic
ISKIE076499,installed,1728697444,Koderma TPS Domestic
ISKIE069174,installed,1728697589,Koderma TPS Domestic
ISKIE076498,installed,1728699195,Koderma TPS Domestic
ISKIE076385,installed,1728699839,Koderma TPS Domestic
ISKIE069126,installed,1728697590,Koderma TPS Domestic
ISKIE076502,installed,1728695566,Koderma TPS Domestic
ISKIE076613,installed,1728697591,Koderma TPS Domestic
ISKIE076501,installed,1728697591,Koderma TPS Domestic
ISKIE069201,installed,1728697604,Koderma TPS Domestic
